"M001","M002","M003","M004","M005","M006","M007","M008","M009","M010","M011","M012","M013","M014","M015","M016","M017","M018","M019","M020","M021","M022","M023","M024","M025","M026","M027","M028","M029","M030","M031","M032","M033","M034","M035","M036","M037","M038","M039","M040","M041","M042","M043","M044","M045","M046","M047","M048","M049","M050","M051","M052","M053","M054","M055","M056","M057","M058","M059","M060","M061","M062","M063","M064","M065","M066","M067","M068","M069","M070","M071","M072","M073","M074","M075","M076","M077","M078","M079","M080","M081","M082","M083","M084","M085","M086","M087","M088","M089","M090","M091","M092","M093","M094","M095","M096","M097","M098","M099","M100","M101","M102","M103","M104","M105","M106","M107","M108","M109","M110","M111"
1.41994890094327,1.24772520361131,1.33364800396971,1.35945710310088,1.0580884353353,1.4539373241169,1.12840799829084,1.11902207532798,1.2180312853396,1.06101427802323,1.25097505405044,1.0649983999048,1.21122717389566,1.44889224709752,1.37820753631041,1.27520744343281,1.11037824591143,1.2807366921726,1.18985338153135,1.16778469419116,1.3287504371502,1.1606164569935,1.08231030372852,1.02308984726099,1.4130395102213,1.19279791597219,1.25892709808924,1.35313849301204,1.27917639981382,1.27559635945687,1.21152363687256,1.23449255319174,1.10651887994446,1.20941678170353,1.27378868138375,1.37786862025407,1.40995440089225,1.24963317750898,1.25353332408183,1.14759098689004,1.17982272618083,1.28264830374985,0.989204207159668,1.33348457752224,1.14216441715861,1.02582710916531,1.12717102725958,1.21051482016409,1.28577530799384,1.22618714377821,1.21079314319084,1.1016627368874,1.12483742156635,1.37928985283735,1.06856509639983,1.340363492147,1.17598086728622,1.21190623460882,1.09617048286576,1.48893426593306,1.13656423273425,1.33040594519562,1.35444561599179,1.30269101017876,1.47849061868012,1.2500945624642,1.14721417908401,1.09936723283099,1.35114444679019,1.17568762465226,1.06493067843452,1.38193782936841,1.25267853262442,1.23258477005304,1.27330005196923,1.27634324418059,1.14538735555663,1.12158198218527,1.27688095171192,1.18248129888265,1.14506804186632,1.20407273222787,1.24547204237389,1.24485028572929,1.15706971307177,1.25748210762137,1.30837318606069,1.45169554708827,1.4176809989372,1.27180544252502,1.27733140911072,1.18654692283482,1.20967483942159,1.15681247616111,1.36645345306529,1.23007504991245,1.21875888359571,1.19002858424061,1.4065689399314,1.35394579550828,1.14430582061315,1.20558207585557,1.30596207273242,1.13868902409493,1.4745547345658,1.41107283258919,1.15708401309342,1.07966335536927,1.41108789062334,1.19263959368513,1.21549885284279
1.42080431345734,1.24844565717708,1.33430820646782,1.3601546890879,1.05855795551036,1.45482144391667,1.12901350786531,1.11968306217689,1.21843477451208,1.06156849634992,1.2515480107807,1.06524475416778,1.21173346546039,1.44980379259927,1.3789068676512,1.27589519316327,1.11095241582932,1.28130043556842,1.19056125747356,1.16831954159382,1.32951718479544,1.16112789605371,1.08295839448149,1.02322688496805,1.41376628554776,1.19318740377284,1.25959630049689,1.35381907851381,1.27973997219779,1.27606483698924,1.21219212899572,1.23519833753899,1.10710345041026,1.20984405291542,1.27448250077557,1.37855652267785,1.41067980435082,1.25036495829144,1.25415591520139,1.1480144914951,1.18032694815789,1.28314156043167,0.989490824305851,1.33429832172788,1.14251842691641,1.02624047642852,1.12765360975131,1.21094896347246,1.28643943699457,1.2268058473824,1.21139427908545,1.10213344980389,1.12544674818624,1.37995270795044,1.06907728432331,1.34122654076744,1.17668457409232,1.21247070911046,1.09632873970405,1.48959704345769,1.13687282261843,1.33104312131595,1.35524389886139,1.30335396805728,1.47943452419292,1.25058203428134,1.14783122309782,1.09986094585863,1.35173192727283,1.17615469669065,1.06556913603239,1.38268043484362,1.25325091183584,1.23314091411214,1.2739943931231,1.27688712218411,1.14609505341811,1.12214426525895,1.27745472651623,1.18301743073498,1.14543572572264,1.20475381316696,1.24626787565451,1.24574392046943,1.15743760690686,1.25801679255458,1.3091452894521,1.45251604384207,1.41854049878758,1.27233593631545,1.27795040439631,1.18711335829788,1.21020830970297,1.15722398706456,1.36721125815706,1.23088591277268,1.21946047349552,1.19046658794242,1.40734439388551,1.35448826767406,1.14483943144477,1.20618576524849,1.30671346969461,1.13927807669253,1.47560528871915,1.4117979476919,1.15783255023817,1.08001406631026,1.41201804844614,1.19324041675967,1.21595786501406
1.42167020161203,1.2491678275119,1.33497704576073,1.36086071911991,1.05904223993965,1.45570775866234,1.1296408803841,1.12031811407106,1.21883765220838,1.06208678269865,1.2521280606915,1.06548799565312,1.21225292817252,1.45070872569671,1.37960350789104,1.27658575322394,1.11149900660734,1.28187545337127,1.19123663586792,1.1688755494549,1.33029373736408,1.16165511479734,1.08356832134525,1.0234150031409,1.41449199280597,1.19356299692609,1.26025598984285,1.35451042614564,1.28029503360314,1.27654551686807,1.21287562600873,1.23589854139165,1.10765689929202,1.21027310972522,1.27517432329792,1.37925199399536,1.41140463658591,1.2510923674458,1.2547723520676,1.14844568633812,1.18080085148137,1.28363407845231,0.989799463865378,1.33510863683357,1.14287809453142,1.02664211660997,1.12814405603194,1.21139014149927,1.28708127101373,1.22744261059631,1.21200406332985,1.10261738977649,1.12602124754909,1.38061827531859,1.06958508983635,1.34210289027261,1.17740120971949,1.21300156290193,1.0964963266806,1.49026772092563,1.13716263561787,1.33168856757468,1.35602993131165,1.30402214924694,1.48038726300527,1.25107641638083,1.14843698059089,1.10033606837138,1.35232513555589,1.17663118598421,1.06618962403635,1.38342337111962,1.25382865602146,1.23370508462639,1.27469910405058,1.27742845227331,1.14680276795049,1.12270766762714,1.27803300871421,1.18354989796432,1.14581716851473,1.20544309131511,1.24705990119586,1.24661356949603,1.15782827345116,1.2585559028088,1.30991982284022,1.45334417015197,1.41939898199603,1.27286152883993,1.27856810882403,1.187693146323,1.21074157875765,1.15763889830951,1.36797730609733,1.23168405189549,1.22017342157262,1.19089812552336,1.4081089175608,1.35503644992666,1.14538493801121,1.20681707068384,1.3074468805653,1.13987096770567,1.47665245496831,1.41252595344874,1.15856403401263,1.08037280525379,1.41294356392217,1.19383765285614,1.21640210862152
1.42253598639363,1.24989825991836,1.33566634153691,1.36158046437612,1.05953663004472,1.45657487396813,1.13030762360003,1.1209430469724,1.21925497556869,1.06257545633007,1.2527200027207,1.06572056363773,1.21277885065308,1.45161941185328,1.38030918010386,1.27729989813239,1.11202675622011,1.28246579694649,1.19189876721447,1.16946771655595,1.33106644351522,1.16221089538083,1.0841461608901,1.02365528450811,1.41521940813002,1.19393829821186,1.2609255431106,1.35520877620514,1.28084377998798,1.27705141171261,1.21358913233904,1.23661876775943,1.10819727366143,1.21072835970082,1.27587338658452,1.37996318047014,1.41215193183319,1.25182368850512,1.25539625714371,1.14891195083658,1.18125277346041,1.28411799706236,0.990143934883255,1.33592265515147,1.1432516055665,1.02701333215463,1.12865921655492,1.21185489436055,1.28772301536925,1.22810154773723,1.21263568558497,1.10313486988692,1.12657652718137,1.38129192403699,1.07009345562817,1.34300684151326,1.17813848275033,1.21351185042755,1.09666529125422,1.49094196084708,1.13742700260625,1.33233807205823,1.35680049393736,1.30469719124288,1.48135942299157,1.25157810892461,1.14905307170906,1.10080157735489,1.35293332643969,1.17713151285939,1.0668137491478,1.38416969482425,1.25442108550816,1.23428321187106,1.27543647489572,1.27799165377747,1.147528127734,1.12328699976663,1.27862188704541,1.1840829479765,1.14622383926863,1.20615807364626,1.24786639689323,1.24746502769898,1.15824580767691,1.25910362049408,1.31071352376305,1.45417269353275,1.42027276504748,1.27338756567722,1.27919632598674,1.18829766868342,1.21128832936912,1.15806083688595,1.36876393739239,1.23248988728409,1.22090012260974,1.19132794195978,1.40886740156607,1.35558246350013,1.14594746068068,1.20747428791419,1.30817736778844,1.14047885739963,1.47769822966888,1.41326927101499,1.15927607589836,1.08074858123294,1.41387507655211,1.19442887776557,1.21683853988269
1.42340951537189,1.25062713416142,1.33635967375227,1.36230235498494,1.06003406971956,1.45746048063153,1.13097913160373,1.12151977950857,1.21967700863221,1.06301211216591,1.25330713087217,1.06595329788048,1.21330709331563,1.45251310765201,1.38101754047367,1.27801648998172,1.11251195705714,1.28307410695967,1.19252263480781,1.17005747988392,1.3318210279177,1.16276275777802,1.08467671958907,1.023927859487,1.41594190029824,1.19429206627978,1.26157552523831,1.35591126742656,1.28138392658633,1.27758071566987,1.21429482978175,1.23732876789851,1.10869216681229,1.21115993181278,1.27657197562768,1.38068135857558,1.41288769743276,1.25253379126358,1.25600291888545,1.14937798273145,1.18167771099375,1.28458973821644,0.990487209115221,1.33673365957284,1.14362562689283,1.02738045770878,1.12917368814087,1.21231203378349,1.28834356308303,1.22876752641245,1.21328201450516,1.10365876708798,1.12709234430821,1.38197363258351,1.07057840281278,1.34392569966493,1.178872175941,1.21398381356428,1.096846286656,1.49163450058302,1.13766508886338,1.33298973569235,1.35754999518073,1.3053644411868,1.48233221774561,1.25207563315741,1.14963487636549,1.10123471200769,1.35355608553577,1.17763108558552,1.06740938192933,1.38490598547458,1.25500567945753,1.23486423661758,1.27618130566385,1.27854017110078,1.14823646027768,1.12385918186321,1.27921558733924,1.18460389612811,1.14662399276911,1.20687178043793,1.24865543400771,1.24827652448411,1.15869533653266,1.25965555754733,1.31150397695478,1.45501046466928,1.42113094448704,1.27391068058717,1.27981849359931,1.18890414292153,1.21182265612755,1.15846906418611,1.36956291931381,1.23328291691282,1.22162621098882,1.19174585628013,1.40961433840247,1.35612996658067,1.14652093187738,1.20814509937215,1.30886902596646,1.14108552989857,1.47875019959572,1.4140132167666,1.15995432917947,1.08111385882329,1.41480526547017,1.19500017681013,1.21725535429683
1.42427771578328,1.25135160083878,1.33707246643626,1.36302576091552,1.06052467560114,1.45833372167822,1.13167682275246,1.12207361291077,1.22011857077789,1.06340561767742,1.25390434483882,1.06617180526403,1.21383893810452,1.45341040248697,1.3817254974078,1.27873845572916,1.11297485562988,1.28368287695695,1.19311470672187,1.17067559383618,1.33259567350333,1.1633352859635,1.08516225688538,1.02424590156946,1.41667114790613,1.19464641873401,1.26223031928269,1.35662353727253,1.28191917975565,1.27813004406455,1.21502522527534,1.23804001407117,1.10916158236839,1.21161492608267,1.27726940206741,1.38141547764355,1.41365059198506,1.25323750851644,1.25660928707732,1.149862079402,1.18208361988244,1.28505953728791,0.990853749147954,1.33754611419305,1.14401020017752,1.02770670162354,1.12969824846656,1.21277960243131,1.28896231948539,1.22944168562978,1.21394198582655,1.10420025969457,1.1275805707941,1.38266293658564,1.07104621001737,1.34487098396141,1.17961315482005,1.21444261162182,1.09702409854092,1.49233737292325,1.13788355138752,1.33364801593428,1.3582782756506,1.30603290416907,1.48330658752791,1.25257158221452,1.15021657306385,1.10165400819009,1.35419434070959,1.1781505058863,1.06798952502369,1.38564703960617,1.25559737801152,1.23545151939166,1.27695409035659,1.27911255467976,1.14894172132759,1.12443189213241,1.2798192678978,1.18512593860449,1.1470452607384,1.20760276842174,1.24944798315171,1.2490581140447,1.1591726532374,1.2602175097653,1.31231167189762,1.45584917374906,1.42200204284608,1.27443752336683,1.28044728813907,1.18952539031345,1.21235738640766,1.15888517739616,1.37037811374179,1.23406750691687,1.22236051620525,1.19216006406156,1.4103687907903,1.35667981543987,1.14710204542204,1.20882552052162,1.30956528065471,1.14169151555799,1.47980035847725,1.41477409049961,1.16059834823007,1.08148371082506,1.41574001549558,1.19554370938922,1.21766905255877
1.42515782870943,1.2520789513501,1.33778643498501,1.36373663086941,1.06099889422102,1.45920442808581,1.13233649183285,1.12255343521762,1.22053593562326,1.06372490545569,1.25447741392388,1.06638418729475,1.21436864887327,1.45429101825572,1.3824237078792,1.27946135889275,1.11335968505722,1.28430046776281,1.19364080508309,1.17126536812014,1.3333611892862,1.1638802209229,1.08559394535824,1.02456210887662,1.41739356549187,1.19496608325912,1.26285434425199,1.3573299956393,1.28243538669728,1.27867180595468,1.21572735617948,1.23870310364145,1.10956801235595,1.2120419972271,1.27793704477258,1.38213976853736,1.41439062049707,1.25389779862714,1.25718092891988,1.1503229120777,1.18243920893131,1.28551249154361,0.991198296368432,1.33832645121885,1.14437366842407,1.02802572127659,1.13019301579572,1.21322758501809,1.28954416155713,1.23009313898196,1.21457093244679,1.10470762019342,1.12800101077264,1.38334084747714,1.0714622811866,1.34578897494656,1.18030103764178,1.21484743800249,1.09719802263539,1.49304230443478,1.13807479929127,1.33429909962388,1.35897928449561,1.30669983328762,1.4842691822247,1.25306358157387,1.1507608010608,1.10203115646608,1.3548270190043,1.17863861419707,1.06851020568755,1.38636622187357,1.25616120293958,1.23602166274906,1.27770059281667,1.27966141897192,1.14959232153498,1.12496852754133,1.28040572946127,1.18561103867695,1.14745376380422,1.2082975271931,1.25019718954094,1.24977682003909,1.15963749529642,1.26075836394478,1.31308409965277,1.45667523659524,1.42284763705424,1.27493603498196,1.28105072030921,1.19011093411824,1.21286109427746,1.15927435126026,1.37117061145262,1.23480221785014,1.22306010090154,1.1925380099323,1.4111061910643,1.35721828530506,1.14765371847771,1.20951437243679,1.3102491913537,1.14225352521385,1.48082204800049,1.41553113032329,1.16120713003823,1.08181814830137,1.41664549317773,1.19605772669136,1.21805782765189
1.42602748838345,1.25279797809275,1.33850406627496,1.36444980758526,1.0614566795769,1.46005918359324,1.13301243023836,1.12299272587597,1.22096223553407,1.06399718033125,1.25505020727227,1.06658158403947,1.21489693858258,1.45516664748913,1.38312203557882,1.2801869783641,1.11370996601378,1.28492714466394,1.19414256698111,1.1718514763398,1.33410867705634,1.16442214825336,1.08594603156286,1.02490990934869,1.41811824129012,1.19528401664471,1.26346838464059,1.35804711132596,1.28294187198378,1.27923200529426,1.2164340591184,1.23937110724173,1.10993887122458,1.21246487762013,1.27859935849963,1.38287419217023,1.41514114572891,1.25453979648479,1.25775161921091,1.15079622889855,1.18278577842853,1.28595982803895,0.9915488154472,1.33910745621957,1.14474769449324,1.02829290578904,1.13068533450489,1.21367681248093,1.29012448379463,1.23075235589233,1.21520556714229,1.10522570006497,1.12839586079814,1.38403277629597,1.07186009606898,1.34672343207491,1.18098250430788,1.21524056692518,1.09737413516262,1.4937657023337,1.13825437253124,1.33495546005128,1.35966662596567,1.30735790027041,1.4852348225083,1.25355330483161,1.15128490766352,1.10239002270984,1.35548342663188,1.17913267776858,1.06901081401969,1.38708433637971,1.25672442973521,1.23659451322738,1.27846576074222,1.28021717952718,1.15022906900752,1.12550044453037,1.28100326580119,1.1860915513593,1.14786657967013,1.20899487034607,1.25093769491864,1.25047111487451,1.16012738969957,1.26131063584192,1.31386692692342,1.45750493916284,1.42369641061542,1.27544380275326,1.2816591530285,1.19070723993637,1.21336397683293,1.15966094407813,1.37198271005712,1.23552867148239,1.22376266455959,1.19291748957317,1.41184151822148,1.3577635711665,1.14820564884704,1.21020617781318,1.31091763856165,1.14282175345544,1.48184366052487,1.41629762630776,1.16176735128651,1.08214761764324,1.41755380342387,1.19654243473086,1.21844084197889
1.42691092893293,1.25351750078819,1.3392240994034,1.36515213507905,1.06189453072825,1.46090443756279,1.13365066198546,1.12336865273247,1.22137504410281,1.06419562426991,1.25560142312259,1.06676587475648,1.21541802615447,1.45603405004991,1.38380744513193,1.28091518024555,1.11400212082736,1.28555207454681,1.19458506651131,1.17241391193113,1.33485175306531,1.16493929340616,1.08625736504213,1.0252521153521,1.41883913690504,1.19557523557372,1.2640501106593,1.35875927015158,1.28343159215891,1.27978812831669,1.21711001255789,1.2400017730171,1.11025452995513,1.2128676518409,1.27923388253021,1.3836013951217,1.41588410810675,1.25514274536582,1.25828474870182,1.15124630003485,1.18308301432585,1.28639153608287,0.991872515815367,1.33986065265542,1.14510122856776,1.02854936940101,1.1311496842471,1.21410744562501,1.29067803174764,1.23138716598233,1.21580884057802,1.1057030664449,1.12873051576147,1.38470125599756,1.07220627215763,1.34763606920802,1.18161666620513,1.21559725274733,1.09754910561477,1.49449255851928,1.13841969844542,1.33560045073,1.36032449326561,1.3080111558588,1.48618460634192,1.25403633979828,1.15178651428337,1.10271636948453,1.35613425348177,1.1796006955757,1.0694528289745,1.38778892026363,1.25725804593696,1.23713744943685,1.27920657530496,1.28076299057455,1.15081061681857,1.12599070633774,1.28158786057043,1.18653656523471,1.14826795656732,1.20966259968206,1.25164073798852,1.2511052770615,1.16060095584797,1.26184226094661,1.31463190455182,1.45831728563399,1.42452518953974,1.27592504939216,1.28224110071909,1.19126588357224,1.21382920169444,1.16002577623676,1.37277594726931,1.23620455142487,1.22442309695757,1.19326864953393,1.41257131783853,1.35829837009729,1.14871609752224,1.21089545765932,1.31159880903447,1.14334887400179,1.48283945677156,1.417054209557,1.16229784540747,1.08243808557514,1.41843643715472,1.19699047099924,1.21880746729093
1.42777579525491,1.25422996548347,1.3399564208507,1.36584475714762,1.06230232000345,1.46173531108302,1.13431152535123,1.1237340777328,1.22182282250804,1.06437868547496,1.25616478179082,1.06693836835582,1.21593686814846,1.45690843307698,1.38449579929031,1.28165020565925,1.11429624919493,1.28618512379855,1.19502395572126,1.1730135414152,1.33558493495678,1.16548128041746,1.08649132400191,1.0256305871246,1.41957044158426,1.19588594791479,1.26464285154245,1.35949086893113,1.28393869718008,1.2803752930898,1.21781766456126,1.24064287773341,1.11057302150337,1.21329738425522,1.27988295786829,1.38435445699387,1.41666599977222,1.25576226191863,1.2588310576258,1.15173864000744,1.18339036035728,1.28683156228364,0.99222408961403,1.34061954993947,1.14547860931065,1.02876101999891,1.13163480412195,1.21455082822376,1.29126428663636,1.23202558418289,1.21644495443691,1.10620801994456,1.12906994171045,1.38538553615946,1.07255650786856,1.34858472405091,1.1822598701412,1.21597549261975,1.09772046778843,1.49523531535572,1.13857041545527,1.33624671954691,1.36096860363647,1.30867191157437,1.48713265815211,1.25451661279764,1.15228649114853,1.10304009048261,1.35682051321723,1.18008422117526,1.06989963353101,1.38850917245894,1.25779315239178,1.23769838331436,1.27998181005952,1.28134465991415,1.15139638402695,1.1265069632047,1.28219505741782,1.18699083956772,1.14869038138861,1.21036282557628,1.25236151465697,1.25172746533111,1.16110196632567,1.26239154465898,1.31543146322271,1.45913822845368,1.42537263750371,1.27642039422098,1.28284882053398,1.19184071309925,1.21431254719198,1.16040883043588,1.37359960056447,1.23689410744109,1.22510021576368,1.19363692715029,1.4133173018921,1.35884431495032,1.14924745088226,1.21158238881283,1.31229509027398,1.14389514753206,1.48385281804938,1.41783727668395,1.16279908289725,1.08274148545548,1.41934090589682,1.19740168676894,1.21919434237969
1.42864137552537,1.25493739678361,1.34068610971726,1.36652964757968,1.06269443880458,1.46259178902337,1.13493887228032,1.12403575040025,1.22225112557223,1.06450000415293,1.25670816142234,1.06709806501068,1.21645342813293,1.45777178911127,1.38517604705079,1.2823822456446,1.11453360681151,1.28682305937075,1.19541512383507,1.17356589128115,1.33630809990101,1.16598207938263,1.08670879246645,1.02599341547993,1.42029737752215,1.19617057235319,1.26520550733058,1.36021529171064,1.2844202012716,1.28095376404004,1.21848278779138,1.24125540289207,1.11082577958032,1.21369434822613,1.28049999380621,1.38510170812022,1.41743196677026,1.25633876693637,1.25934995308048,1.15220083577858,1.18366272862556,1.28725492111315,0.992542340861713,1.34135259344749,1.14583203627731,1.02897819105659,1.13208166772153,1.21496651065071,1.29182482982915,1.23264724603757,1.21703920033045,1.10668938953661,1.12935864765401,1.38606133616048,1.07285627204065,1.34950890318059,1.18285193107586,1.21633555843353,1.09789418165917,1.49599181126433,1.13872120322368,1.33688917519456,1.36159660513489,1.30931793018317,1.48807388723313,1.25499157525321,1.15274841160787,1.10333283947355,1.3575055285538,1.18052769014619,1.07029358989718,1.38921605543003,1.25830157427691,1.23823340312961,1.2807403719683,1.28190315162162,1.15193022297033,1.12698645643182,1.2827930589712,1.18741579196434,1.14908685479349,1.21103675285086,1.25304483153307,1.25230204673884,1.16158809877685,1.26291793460096,1.3162147867599,1.45994654121734,1.42619690179037,1.27690057820865,1.28343541995567,1.19238843897951,1.2147596027369,1.16076165315247,1.37440755887118,1.2375476187462,1.22574417340495,1.1939861774687,1.41405306085284,1.3593817051616,1.14973662444596,1.21226163746172,1.312986293122,1.14440589365148,1.48484803864181,1.41861169300263,1.16326313416731,1.08300567382673,1.42022372908055,1.19778155891347,1.21957017063245
1.42950670794514,1.25564508199264,1.34142241156077,1.36720295856857,1.06305826883718,1.46344151511706,1.13555380978653,1.12431145446924,1.2226833305488,1.06459481583316,1.25724558617113,1.06724152118847,1.21696333522632,1.45863636422902,1.38584415642117,1.28311261670481,1.11474966406326,1.28746058384466,1.19578917832758,1.17411347022369,1.33701602401607,1.16647725437113,1.08686169062545,1.02636190948192,1.42103007638736,1.19646048329603,1.2657638488321,1.3609446105631,1.2849014020373,1.28153830240262,1.21914789366858,1.24185896391027,1.11105908880657,1.21409184660023,1.28111064341935,1.38585945644934,1.41821181330638,1.25690668984546,1.25986509314548,1.1526688837293,1.18392625858013,1.28767894283739,0.992846275422143,1.34207826531384,1.14618932530593,1.02917258678598,1.13252997778312,1.21538021478344,1.29239841998941,1.23326194012762,1.21763355117377,1.10715857345254,1.12962432379652,1.38673339689198,1.07314176728796,1.35043680387881,1.18341807582101,1.21670433023695,1.09806350153586,1.49676121085514,1.13886766293999,1.33752918599491,1.36221539829438,1.30995925238302,1.48900405309775,1.25546463545027,1.15319761243834,1.10361271114248,1.35820756721573,1.18096792598655,1.07066190124523,1.38992993377341,1.25880039985993,1.23876238032091,1.28149650225971,1.28247828537633,1.15244068958539,1.12745712964703,1.28339554240236,1.18783181210295,1.14948175589113,1.2117090083179,1.25371966308346,1.25285716580513,1.16207982835304,1.26344305515694,1.31700198376732,1.46074649909646,1.42702003325352,1.27738490127211,1.28402379541964,1.19292993618683,1.21520477328685,1.16111309086045,1.37522168057703,1.23818150106473,1.2263781830146,1.19433675870819,1.41479906593317,1.35992611862528,1.15020694512908,1.21292462958945,1.31368452177672,1.14491338905388,1.48584247185927,1.41938933042302,1.16369648055083,1.08326114452353,1.42110634242701,1.19812714598193,1.21995450258883
1.430374904151,1.25635013342166,1.34214909728473,1.36786041899673,1.06339418895232,1.46426776923768,1.13612457121455,1.1245268546926,1.22309809094914,1.0646335932918,1.2577586710237,1.06737654584517,1.21747084863936,1.45949111056559,1.38650048965222,1.28384792979363,1.11491470841707,1.28809755957835,1.19611320561541,1.17463304773842,1.33771468775285,1.16693340427625,1.08698992761468,1.0267068145741,1.42175704768245,1.1967335084256,1.26629569229437,1.36166101879722,1.28536663080532,1.28211397940952,1.2197627459506,1.24241516199216,1.11124311521935,1.2144705250577,1.28168431540155,1.38659858943563,1.41898216861433,1.25743580337798,1.26034787684744,1.15310774401768,1.18415502901484,1.28809049214933,0.99312058880233,1.34276843563492,1.14651998051222,1.02934734078791,1.13293451398206,1.21576756015654,1.29294874996198,1.23384055451275,1.21818737080407,1.10757334113942,1.12984443489341,1.38738222387208,1.07337834306414,1.3513281445976,1.18392629305846,1.21704744337984,1.09823341331675,1.49752309570588,1.13901621329234,1.33816299064883,1.36281186650264,1.31060360273059,1.48991251685761,1.25593244657343,1.1536158424611,1.10386861101213,1.35890311388008,1.18136539645601,1.07096587752772,1.39061509073339,1.25926264226361,1.23925763847829,1.28222402594877,1.28304033574889,1.15288619772776,1.12788427609446,1.28397964034064,1.18821182052392,1.14985853562722,1.21232729792974,1.25435107795101,1.25335995528502,1.16253232154524,1.26394486946846,1.31775990169454,1.46153261730356,1.42781606528595,1.27783961361301,1.28457702599421,1.19343089060262,1.21561314223967,1.1614464249236,1.37600333645292,1.23875893872845,1.22696459137543,1.19465242533338,1.41554079529883,1.36045597108182,1.15062823840085,1.21357922945767,1.31439683694977,1.14537861572789,1.48680452852843,1.42016080495692,1.16411534259832,1.08347435541705,1.42195709547614,1.19844528739295,1.22032016873275
1.43123477884175,1.25703688099419,1.34287113606862,1.36851227872847,1.0637245311103,1.46510502044118,1.13668182712734,1.12472558220767,1.22350696142031,1.06465579492823,1.25827010119552,1.06750109827431,1.21797194058926,1.46033885500796,1.38715841556529,1.28457854169386,1.11506500543776,1.28874518686728,1.19643226587829,1.17512020859191,1.33840069506888,1.16736738710057,1.08705172960487,1.02704278436572,1.42248665669309,1.19700190990769,1.26682493838826,1.36238490449068,1.28582862104024,1.28268790136619,1.22035789919272,1.24297589530108,1.11138852016855,1.21483288498098,1.28224735740066,1.38734725969091,1.41975635626456,1.25796227916266,1.26082381190074,1.15354501636913,1.18438732234837,1.28850042908876,0.993370547551778,1.34345430576161,1.14685576183199,1.02952683768884,1.13333367723438,1.21613638475021,1.29349937099291,1.23442435432324,1.21873042801263,1.10800474459574,1.13005154517493,1.38804272234136,1.07360024438272,1.3522177075971,1.18440672687961,1.21741127565624,1.09841233393174,1.49831150735654,1.1391825288089,1.33879275394112,1.36341328571505,1.31122986595124,1.49082071544609,1.25640216015068,1.15400709905382,1.1041148415621,1.35961492589188,1.18173858143627,1.07125713959424,1.39130709546703,1.25971559983974,1.23974798150605,1.28295124195523,1.28360230032823,1.15331000696374,1.12830798393657,1.28457249819771,1.18859090975577,1.1502194861634,1.21294487128474,1.25497787610981,1.25385044966181,1.16298371185567,1.26444057692159,1.31852514363775,1.46231357554675,1.42861024677477,1.27829962278187,1.28514272774979,1.19393160957476,1.21601359142202,1.1617669666848,1.3767905011909,1.23933133273696,1.2275410393227,1.19497406161775,1.41628824361496,1.36099400577445,1.15102735660188,1.21422232548465,1.31509540578425,1.1458392264769,1.48776813975379,1.42093222722563,1.16450017452838,1.08367715724348,1.42280907090886,1.19874246862589,1.22070552269446
1.4320902735387,1.25772591396051,1.34359560326838,1.3691457554284,1.06402283060479,1.46591835253917,1.1372208171892,1.12489994560503,1.22391966131756,1.06466508375361,1.25877369857718,1.06760938535277,1.21846461927456,1.46119321616387,1.38780277613423,1.28530186980578,1.11521090273036,1.28938694004742,1.19673913148508,1.17560404007924,1.33907108856899,1.16778986146241,1.08710555309666,1.02736125924145,1.42321694050082,1.19727991561011,1.26734257535124,1.36310085330041,1.2862852514544,1.28326263406863,1.22094066067338,1.24352019245436,1.11152338518133,1.21519022908159,1.28280648664316,1.38809766730638,1.42053410640216,1.25847388375014,1.26128907835579,1.1539758658255,1.18460740446339,1.28890471667931,0.993607193226678,1.3441289602913,1.14718425953966,1.02968543424837,1.13371989363482,1.21649295964081,1.29405949937661,1.23498626320109,1.21926030440094,1.10841501048065,1.13024813270742,1.38869201341322,1.07380296731251,1.35309670920561,1.18485862137771,1.21778302211018,1.09858265441332,1.49909898444343,1.13934503473787,1.33942287190746,1.36400194437904,1.31186032407485,1.49171301861429,1.25686929308934,1.15438904932324,1.10434675381885,1.36033139698667,1.18209964512032,1.0715102825585,1.39199937088974,1.26015159134897,1.24022468020136,1.28366272091307,1.28416386415042,1.15370545084988,1.12872264271105,1.28516379730016,1.18895651380555,1.15057092863508,1.21355860210192,1.25559182339994,1.25431685961938,1.16342298914621,1.26493184211968,1.31929202683158,1.46308310192746,1.42939830255861,1.27875557757347,1.28570207351913,1.19441527741197,1.21639935223895,1.16208088187509,1.37757116376529,1.2398802983194,1.22809966144034,1.19528973137148,1.41703628304985,1.36152776762625,1.15140125438167,1.21483939018573,1.31580230989938,1.14628526188696,1.48873137624045,1.42170313458733,1.16487394559024,1.08386062955654,1.42365275571216,1.19901718399766,1.22109394631786
