"seed","dgp_mse","dgp_r_mse","deepgp_mse","hetgp_mse","dgp_logs","dgp_r_logs","deepgp_logs","hetgp_logs","dgp_time","dgp_r_time","deepgp_time","hetgp_time"
17,0.000281751563389187,0.000286556771145185,0.000319513415323303,0.000214082341184227,-96.1532901326057,-105.43240165758,-76.7858740484161,-128.960231654822,22.967,23.067,149.852,0.0950000000000273
14,0.000114691242614564,0.00011025915660346,0.000170334728448228,0.000101905590854476,-101.407173877559,-114.433122205297,-111.095383146479,-146.084056797827,23.707,23.696,153.234,0.38300000000001
20,0.00029493363703805,0.000239871882187277,0.0002961065198533,0.000207646440663951,-104.099998818254,-108.868593389667,-81.7247607868288,-119.058408359428,27.37,22.676,168.088,0.0509999999999877
15,0.000214942719726468,0.000208263410909319,0.000294554568878935,0.000160937185321343,-98.277243414382,-108.795839951693,-87.8075906995559,-136.027296250194,23.349,23.098,171.529,0.335000000000008
18,0.000355130046707702,0.000307509376263725,0.000370892848021272,0.000225071629840033,-102.655883121814,-112.446835106262,-58.0923569739203,-137.203171046619,27.307,27.225,164.688,0.0759999999999934
16,0.000165822362325724,0.000281133187849407,0.000208920378315388,8.31569500204067e-05,-105.588931335794,-104.169332758825,-105.607637143829,-139.030242083382,26.775,27.104,171.713,0.0570000000000164
1,0.00020321996496485,0.000191523600964458,0.000287455395587404,0.00013751570582383,-99.6133296560359,-118.122934526306,-86.3032644747423,-137.47950672151,14.478,14.897,119.018,0.0449999999999875
2,0.000290338933720737,0.000296255465284286,0.000392902559435434,0.000285675791356067,-105.104918571493,-110.729229331106,-76.6798858300115,-117.491866370697,27.041,23.472,162.354,0.0520000000000209
5,0.000199330026381235,0.000265724145858188,0.000229914352447488,0.000127285142307974,-100.669594948725,-110.421424579095,-93.3125850323534,-130.691827977702,23.53,23.826,156.722,0.364000000000004
3,0.000325709458733364,0.000315482250270299,0.000387310602342592,0.000502441108244697,-98.235005495204,-106.789047446514,-58.9019100329271,-133.345458986147,22.946,23.42,173.291,0.0810000000000173
4,0.000154499257544311,0.000166439380453907,0.000180490212554216,0.000102013862951434,-107.120827450554,-117.230607341506,-113.560565961393,-147.320189886283,27.743,25.776,181.932,0.114999999999981
6,0.000160745193846311,0.00017219573439582,0.000211001512034607,0.000123548727328773,-101.944196753974,-118.669164168872,-98.5291418652473,-143.743729460039,23.226,23.29,155.923,0.0929999999999893
15,0.000214942719726468,0.000217378890189361,0.000284911910201409,0.000160937185321343,-98.277243414382,-113.950424331828,-89.8172710564287,-136.027296250194,14.363,14.803,112.389,0.174000000000007
7,0.000517599079471127,0.000487499085941908,0.000563196609238466,0.000500802414627598,-97.4149071255427,-93.9551481860976,14.4957407286399,-119.51645153035,23.834,27.545,161.093,0.0769999999999982
11,0.000178969299142145,0.000105470983913717,0.00016007602646582,0.000138350595512603,-107.123269916009,-125.553172996717,-113.58148688078,-136.892923667149,25.319,26.338,163.399,0.0440000000000111
12,0.000205516915700131,0.000212540286090424,0.00286353535175817,0.000191387782994555,-104.12190944753,-113.026515070919,158.320912589007,-136.35893151379,23.413,26.126,165.807,0.121000000000009
18,0.000355130046707702,0.000303812589521862,0.00035627357709276,0.000225071629840033,-102.655883121814,-110.757424435305,-62.0602717280299,-137.203171046619,27.175,24.521,163.978,0.0690000000000168
10,0.000236387418520999,0.000239385452836985,0.000296832891678951,0.000194636691339893,-100.954652932813,-112.648167186595,-72.1165577855691,-135.071805609872,23.436,24.001,170.11,0.350999999999999
17,0.000281751563389187,0.000285008690115376,0.000375811177331779,0.000214082341184227,-96.1532901326057,-108.532963878896,-64.7504472276656,-128.960231654822,22.868,23.027,171.516,0.0949999999999989
9,0.000205008756307576,0.000225912357823736,0.000267399583588936,0.000494746190136333,-107.457978968819,-111.055823225184,-83.1705393160728,-107.975884315067,27.029,26.314,171.308,0.0829999999999984
8,0.00029549391366058,0.000252327541866862,0.000262635869187816,0.000274330538996308,-100.57039154902,-112.366259480996,-93.8417856347438,-132.685919223236,26.693,27.839,174.907,0.099000000000018
16,0.000165822362325724,0.000168726245399609,0.000404845544285046,8.31569500204067e-05,-105.588931335794,-118.136751898866,-65.8271574100449,-139.030242083382,26.502,28.038,173.769,0.0589999999999975
19,0.000239041989820754,0.000200791522991547,0.000337729446814043,0.000147347792044427,-106.837794412705,-116.109721989813,-77.0066974500521,-137.397562022642,27.446,24.792,177.898,0.312000000000012
14,0.000114691242614564,0.000125325241769966,0.000211351968959354,0.000101905590854476,-101.407173877559,-122.97282763023,-99.38550212707,-146.084056797827,23.56,24.336,184.432,0.389999999999986
13,0.000362739010014075,0.000455831506861505,0.000462021159443722,0.000257434711449897,-103.132972807957,-88.8163495717381,-41.9947259439441,-127.465894307963,27.221,27.397,178.263,0.185000000000002
20,0.00029493363703805,0.0002406832694581,0.000743790310247053,0.000207646440663951,-104.099998818254,-112.503005164038,1.4932294029546,-119.058408359428,27.425,25.536,162.431,0.0580000000000211
