"seed","dgp_mse","deepgp_mse","hetgp_mse","dpc_mse","dgp_logs","deepgp_logs","hetgp_logs","dpc_logs","dgp_time","deepgp_time","hetgp_time","dpc_time"
20,0.000153277894013594,0.000173449624449374,0.000121905389531451,9.1272124880172e-05,-130.019239589736,-108.948620726454,-142.971561789857,-150.610807527014,38.4519999999902,774.485000000015,0.0670000000100117,233.995999999985
1,0.000753000206243348,0.000943813575465036,0.000836075540536691,0.000851199637423056,-88.8841508613542,-82.0505235996699,-85.8064403583658,-86.4301572477281,34.9279999999999,658.900000000001,0.11200000000099,283.184000000001
2,0.00195584415672838,0.00208258658447635,0.00193764090342818,0.0017569219578957,-54.1235480406428,-46.9812822394907,-11.1863826058782,-46.8450124086511,34.5190000000002,617.133999999998,0.0970000000015716,253.244999999995
3,0.00149179874458391,0.00156619610119198,0.00115729921611067,0.00122752200723215,-68.3794310459903,-62.2884945709987,-73.4830221939344,-66.0854450343243,33.8919999999998,692.485999999997,0.0710000000035507,242.701999999997
4,0.000878778108019389,0.000844803618638031,0.000611195785921984,0.000630716636912751,-85.5123294740579,-85.4071260587271,-93.8590263336268,-93.3880784638707,32.4180000000051,646.004000000001,0.10399999999936,284.531999999999
5,0.000801188244303983,0.00142357696160214,0.000875100652336768,0.00105555084104089,-87.3751039857647,-67.1302703325775,-83.9318239650823,-80.4238478143904,33.773000000001,672.192000000003,0.131999999997788,315.707999999999
6,0.000485438507017478,0.0008090999836375,0.000524370791316962,0.000548383899557153,-94.9098788140589,-86.0531595133448,-96.0930163246982,-95.6308749736728,37.1689999999944,693.596000000005,0.240999999994528,266.706999999995
7,0.00132900247771494,0.0013777905177585,0.00141201551440426,0.00141673056437977,-75.627617492126,-68.5708728402685,-65.0941416643927,-67.8626965447976,35.5080000000016,633.281000000003,0.369000000006054,292.343999999997
8,0.00110049580405196,0.00160661446519494,0.00111986459861711,0.00108633901803694,-78.5154938258284,-57.5915484888571,-75.6834145150672,-77.2310438030928,34.8530000000028,641.781000000003,0.123999999996158,285.760000000009
9,0.000462634525949653,0.000930139155965225,0.000578627115209747,0.000479340115515527,-95.9066485193651,-82.0281672737441,-94.1567933475905,-97.3486457152958,33.2449999999953,659.190000000002,0.100999999995111,291.111000000004
10,0.00121706423469362,0.00168214901969271,0.00117563720686996,0.00118143187723363,-78.009087294937,-62.1042380311208,-70.114217603127,-74.1395843235686,34.9080000000104,657.410999999993,0.0910000000003492,278.107000000004
11,0.00121915944671886,0.0008908444886957,0.000995752773070558,0.000956221062663947,-73.0944859871446,-83.802475567463,-72.0623450073757,-81.4361306488702,32.8689999999915,620.518000000011,0.0669999999954598,277.603999999992
12,0.00119805150682115,0.00182987560988015,0.00103640803388085,0.00108266976872829,-75.0807784190126,-46.0768634254654,-70.6716793758902,-75.0258119431206,33.1650000000081,659.163,0.0839999999880092,271.92300000001
13,0.00122610740756373,0.00122640685237341,0.00114137641686897,0.00114147159573219,-77.5087235412798,-74.0617798208823,-75.6350926351,-76.4856529281791,32.8770000000077,627.876999999993,0.332999999998719,292.457000000009
14,0.000750397970823793,0.00163111824291259,0.00100512329423802,0.000961751078159739,-87.2467289958798,-63.0958905984978,-83.0659233619743,-82.982385968746,34.971000000005,675.023000000001,0.088000000003376,282.641999999993
15,0.00132726696317778,0.0016655493797378,0.00109712078099745,0.00111301148560095,-74.9656739361383,-64.038976459622,-75.8951410571587,-76.8684550372637,32.6770000000106,615.099000000002,0.0669999999954598,281.262999999992
16,0.000915650930407959,0.00160327622123981,0.000687314310652378,0.000781808091381157,-84.6896652991815,-65.2139285139776,-92.0844972909408,-88.5329066534822,32.101999999999,611.869000000006,0.114000000001397,291.164999999994
17,0.000896907630437078,0.00104974202787039,0.000712605846373052,0.000726139281448227,-85.0358994095695,-81.3850790424939,-90.9681733383846,-89.5031643413011,33.5669999999955,659.032000000007,0.237999999997555,264.752000000008
18,0.000577674775608864,0.0011576490151646,0.000685325601549159,0.000655763176468639,-93.1799802048713,-75.1368528402821,-91.421402141986,-92.4669372235305,35.5400000000081,665.051999999996,0.10899999999674,284.839999999997
19,0.00144506720513122,0.00149780554872291,0.00120423881507984,0.00116950502407385,-70.1018817780541,-63.6147621433669,-75.1514316704196,-74.4921584000119,32.6560000000027,645.236999999994,0.0810000000055879,292.509000000005
20,0.00096457267844541,0.000846231291690038,0.000615684348389965,0.000673595289856197,-82.7014104274992,-85.8829988795321,-92.0146822856495,-90.647863606374,35.5939999999973,670.220000000001,0.0489999999990687,247.998999999996
