"seed","dgp_mse","deepgp_mse","hetgp_mse","dpc_mse","dgp_logs","deepgp_logs","hetgp_logs","dpc_logs","dgp_time","deepgp_time","hetgp_time","dpc_time"
11,0.00318613274802658,0.00323199099522237,0.00297865341063705,0.00253220359908282,-60.2663027663507,-51.026932126914,-44.5276019160845,-49.2524981033748,36.0529999999999,646.492999999988,0.0710000000108266,240.687999999995
12,0.0034936462527185,0.00382949193919602,0.00292203687246409,0.00286328927663214,-54.616520321069,-32.6651585436882,-21.0557928295635,-36.1395290672797,34.4459999999963,626.645000000004,0.0760000000009313,242.514999999999
13,0.00770371643589889,0.00534025352947101,0.0056360923461831,0.00512632663195477,-51.359914913226,-22.4689856616811,-21.3515703038735,-27.5188588935586,36.976999999999,706.002000000008,0.339999999996508,236.173999999999
14,0.00211849606935313,0.00313155354047205,0.00216460177938815,0.00225845731954862,-68.0668868117243,-54.0721062081517,-61.5159462398333,-56.9457063255205,35.2900000000081,646.553,0.331999999994878,239.546000000002
15,0.00382169172028948,0.00341837358249484,0.00376228913105173,0.00366081489573214,-60.6604184345382,-53.5926390860548,-43.8240113110085,-36.993772017155,36.9899999999907,652.692999999999,0.229000000006636,236.063999999998
16,0.00323133377151878,0.0034741703212273,0.00236480445529704,0.00207450548007208,-60.3342338306333,-50.5915100728919,-56.7425411174984,-60.8900805900593,36.1809999999969,697.725000000006,0.0650000000023283,237.429999999993
17,0.0035288149191625,0.00200840979423647,0.00237775857718461,0.00197747409820269,-58.9330585717304,-70.2108864131331,-60.2428838305571,-47.0056464168186,34.6779999999999,580.169999999998,0.287000000011176,242.751999999993
18,0.00212503850974143,0.00223426108556443,0.00212247516628677,0.00191911478781067,-71.047076226661,-62.5638083762068,-64.308808713428,-71.2565909559192,35.6729999999952,678.563000000009,0.0859999999956926,237.460999999996
19,0.00302111572936695,0.00364696821917851,0.00308822832627411,0.00307112862378186,-60.6486519221503,-42.070377945805,-36.2366059630545,-43.6110862843628,35.948000000004,653.263999999996,0.0679999999993015,245.620999999999
20,0.00155770359729389,0.00179564167013854,0.00176502079772436,0.00150859691664124,-69.8693333383219,-71.0544694160228,-78.1983590767551,-84.0351234178329,36.6910000000062,719.652000000002,0.271999999997206,234.622000000003
1,0.0040549693063862,0.00514239215063818,0.00347690714395686,0.00347247868913694,-63.5023344654133,-16.0188200348482,-37.7460254545,-54.3921312210517,36.1699999999983,635.281999999999,0.0790000000051805,235.990999999995
2,0.0079498553891657,0.00556955280015651,0.0058438855612255,0.00548278392700733,-30.5321756510243,-11.0937499560929,36.8256778945116,3.98479187403219,34.247000000003,654.178999999996,0.0760000000009313,241.332000000002
3,0.00325465116480756,0.004000897453501,0.00283949680454517,0.00243183339606175,-60.1566197551582,-37.1584532761948,-43.3391554211444,-53.0863417389596,34.6990000000005,573.398999999998,0.0829999999987194,245.356
4,0.00155549437724625,0.00184465766174896,0.00150419504538748,0.00169652603363742,-75.254780438402,-69.1409592945728,-77.6803121380203,-75.3894054547874,36.8989999999976,640.860999999997,0.0720000000001164,237.455999999998
5,0.0017376958038371,0.00195672136354154,0.0016272918800107,0.00212704136264382,-68.8826397162288,-67.9343922902368,-61.6450788042174,-42.8073940919879,35.6759999999995,631.527999999998,0.350000000005821,238.120999999999
6,0.00237771606422792,0.00273870921072231,0.00223601982566893,0.00198167067314146,-71.4162062775266,-49.886094238415,-56.7401973099609,-72.1133086430055,35.8239999999932,713.245999999999,0.0760000000009313,238.007000000012
7,0.00505262827242347,0.00481379723253305,0.00451628247094847,0.00465835629632308,-53.2564810679693,-27.977966642461,-28.0813653602995,-33.2660861366151,36.0400000000081,736.343999999997,0.0749999999970896,238.907999999996
8,0.00648985123459507,0.00731491478362479,0.00602024856678294,0.00575377523790819,-43.7427263631721,37.9847125669333,15.4472867473911,-27.1170699153913,34.5010000000038,663.256999999998,0.0730000000039581,234.061999999991
9,0.00115260745594546,0.00190829339317316,0.0011557443794388,0.000903785667120708,-78.1317231773889,-66.2873972283752,-77.081914366736,-81.7370430802189,35.3249999999971,676.296000000002,0.0709999999962747,246.872000000003
10,0.00370710184361184,0.00563673298007689,0.00384087879524005,0.00417636421390555,-63.9153529258961,-18.9688585644728,-40.3373952317022,-47.1604918584444,36.0540000000037,726.490000000005,0.288000000000466,247.087999999989
11,0.0027964524117351,0.00323199099522237,0.00297865341063705,0.0024774516014885,-63.3235762702329,-51.026932126914,-44.5276019160845,-49.5985173477465,35.2000000000116,652.838999999993,0.0850000000064028,239.040999999997
12,0.00352597310718441,0.00382949193919602,0.00292203687246409,0.00288477455174353,-53.0002692997351,-32.6651585436882,-21.0557928295635,-37.6814981134549,34.1449999999895,622.294999999998,0.0740000000077998,243.471999999994
13,0.00670798930764013,0.00534025352947101,0.0056360923461831,0.0051077760974599,-47.7315809783598,-22.4689856616811,-21.3515703038735,-28.4636880368568,35.0709999999963,696.856,0.330000000001746,234.773000000001
14,0.00231544312012613,0.00313155354047205,0.00216460177938815,0.00224311939067589,-68.9234938732756,-54.0721062081517,-61.5159462398333,-56.4610227074784,35.5190000000002,641.237000000008,0.317999999999302,238.535999999993
15,0.00344221250898423,0.00341837358249484,0.00376228913105173,0.0036427776505394,-62.516830403353,-53.5926390860548,-43.8240113110085,-37.9494528439991,35.2609999999986,650.650999999998,0.230999999999767,238.001000000004
16,0.00273871585247318,0.0034741703212273,0.00236480445529704,0.00206391225866857,-63.1706511027022,-50.5915100728919,-56.7425411174984,-60.6600458123318,35.898000000001,700.119999999995,0.0669999999954598,238.176000000007
17,0.00325979330093529,0.00200840979423647,0.00237775857718461,0.00195875606499378,-59.9460622450484,-70.2108864131331,-60.2428838305571,-47.3805167674292,34.6809999999969,578.462,0.305000000007567,242.718999999997
18,0.00194827640261507,0.00223426108556443,0.00212247516628677,0.00190592435078874,-72.3191493986214,-62.5638083762068,-64.308808713428,-70.6471587781726,35.3559999999998,673.554000000004,0.0839999999880092,235.520000000004
19,0.00291700434047861,0.00364696821917851,0.00308822832627411,0.00314285749527499,-61.9749649678565,-42.070377945805,-36.2366059630545,-44.4093256219654,35.3760000000038,648.370999999999,0.0690000000031432,250.661999999997
20,0.00112587198146107,0.00179564167013854,0.00176502079772436,0.00151238219689767,-77.242690954771,-71.0544694160228,-78.1983590767551,-84.0705126869969,36.4850000000006,718.492999999988,0.283000000010361,234.243000000002
