"seed","dgp_mse","dgp_r_mse","deepgp_mse","hetgp_mse","dgp_logs","dgp_r_logs","deepgp_logs","hetgp_logs","dgp_time","dgp_r_time","deepgp_time","hetgp_time"
2,0.00180069708726989,0.00170057449918871,0.0022268039005841,0.00190808374915321,-68.9403744194531,-75.9434385843791,-49.1072061054285,-71.4266039211649,23.792,24.15,139.174,0.318000000000012
7,0.00217009467943913,0.00185412552382885,0.00161177745707065,0.00239390536445873,-67.4720181257799,-69.1600817661087,-57.8021165328076,-56.9312479170482,24.342,24.267,140.404,0.363
3,0.00174236785236108,0.00126255968752378,0.00173892464106313,0.0020802415552746,-70.7799822186274,-79.9648246329364,-57.1970813989521,-65.171715063296,25.04,25.672,141.409,0.0789999999999793
9,0.00100179707644145,0.0008725137169666,0.00118125006811585,0.000852761051633724,-72.9274547300923,-82.8227440951122,-74.9983162994105,-85.3388387920127,23.298,23.459,142.905,0.320999999999998
5,0.00141828469663706,0.0013323385130784,0.00211741873614624,0.00141903966773729,-69.3558763138537,-75.3583080902943,-49.1552650529637,-76.7317484905925,24.535,25.13,140.618,0.0949999999999989
8,0.000915555129422747,0.000882108136576998,0.00230139873267819,0.000897831278877199,-69.4647484251118,-82.8526275653325,-49.5229335925997,-84.4639146433681,23.615,24.528,149.179,0.128999999999991
1,0.00100590623132911,0.000859057521642006,0.00188837382574508,0.000918186381818024,-71.0951309396951,-84.9319923894925,-56.5197845087484,-83.4385221340831,25.108,25.5,148.211,0.12700000000001
6,0.000871429999982693,0.00105196005298723,0.00212986700572599,0.00102224338121624,-71.0065202070961,-80.9159852622952,-46.1752445017006,-81.4667985813054,24.569,25.413,155.038,0.0669999999999789
11,0.000940172361302305,0.000936757576318817,0.00098177868394409,0.0012160635491488,-75.41314819736,-82.538656782442,-81.6412383552842,-74.2465101518784,22.911,23.917,134.944,0.294999999999987
16,0.000774226499286125,0.000773400819164148,0.00134154245547975,0.000994215779709815,-73.2530021555262,-84.5201977813617,-71.9472549307806,-81.7736432975276,23.051,23.19,136.569,0.0970000000000084
19,0.00166426567298578,0.00117361427720542,0.00158607490469283,0.000973681229606729,-67.4807113474571,-78.5190258449432,-64.080526205535,-81.1344489430992,23.007,23.796,137.845,0.128000000000014
13,0.00209202606380866,0.00213770228260204,0.00252491047355943,0.00213117114965361,-67.9261024642783,-66.2576736014169,-33.1747317406654,-69.198456226437,23.632,23.374,141.237,0.0930000000000177
14,0.00101049741963182,0.000864706603849279,0.00182367144218267,0.000850834166464776,-73.1841189452549,-85.9230651568941,-55.6509049784453,-86.1505159943897,25.094,25.832,140.183,0.0879999999999939
18,0.00145079030584739,0.00132278167255277,0.00215013409581322,0.00130692408997969,-69.8483656950693,-77.6801175172592,-46.423473002606,-79.8199061356339,24.307,24.552,142.834,0.106000000000023
15,0.00108908585363305,0.00117301354826032,0.000813988837899914,0.00125802146516798,-67.8155823500263,-79.1299051615349,-87.2026171101521,-77.756887966948,24.052,25.127,142.345,0.261999999999972
17,0.00153644719234582,0.0016225598686528,0.00244344740255623,0.00148179824408231,-62.9683950264265,-67.5882372831324,-52.068083807044,-75.6792863340697,24.926,24.777,145.346,0.0960000000000036
20,0.00211637974404461,0.00217937053893051,0.00236801730097728,0.00218692071445231,-64.9822317888569,-58.6270264211895,-36.2550667515019,-56.0824447044265,15.021,15.305,99.285,0.070999999999998
10,0.00159923914119425,0.00161029943978443,0.00116576388635437,0.00162194739389176,-65.7105290348568,-68.3749118862877,-74.5195569944926,-72.9527057895734,24.426,25.139,146.199,0.27600000000001
12,0.0010942909103723,0.00133806760186731,0.00182976330641245,0.00159289084844758,-70.4037055172635,-76.4857465941457,-53.4124128969669,-72.5156915107548,24.542,26.795,156.906,0.313999999999993
