"V1","V2","V3","V4","V5","V6"
1.59587790659748,1.56548686822258,1.63330733438131,1.57240543282747,1.53438120495227,1.60020265031633
1.59825715072187,1.56677599552536,1.63401702224359,1.57495153452211,1.53542616498387,1.60170864230126
1.60051323067154,1.5679297436337,1.63458275100645,1.57738196494523,1.5363292815793,1.6030791063482
1.602624291594,1.56894306818311,1.635013266115,1.57967487946169,1.53708941735367,1.60430622344221
1.60461667563135,1.56982897826273,1.63531763283759,1.58184767150881,1.53771241368037,1.60540611533095
1.60648722210345,1.57057569139884,1.63549332063299,1.58390451858845,1.53820092366575,1.60637801832791
1.60822624539502,1.57118170780733,1.63553520388657,1.58582614343498,1.53854462041193,1.60721366551871
1.60983730053412,1.57165535402006,1.63544357762195,1.58762513740908,1.53874948594649,1.60791358241599
1.6112998828208,1.57197567207053,1.63521087155446,1.58929770869565,1.53879985258764,1.60846664858661
1.61264406986598,1.57217324392981,1.63486068607561,1.59085554349615,1.53873133284191,1.60890632621467
1.6138549414484,1.57223875514715,1.63437772226276,1.59229127829315,1.53852369228644,1.60921210672584
1.61492378054258,1.57216242496056,1.63375819310866,1.59360308786254,1.53817349474513,1.60937847853295
1.61587863521737,1.5719694046017,1.63303044813985,1.59479950634039,1.53770541067841,1.60943287792917
1.61669563669258,1.57164473002351,1.63217610252137,1.59587325814649,1.53710592155696,1.60935508100575
1.61738376406838,1.57120095775644,1.63120746255919,1.59682050545524,1.53638340514215,1.60915923452742
1.61795425918537,1.57063356660943,1.63011898501539,1.59764908846508,1.53553031295508,1.60883866910215
1.61838416473062,1.56994678647765,1.62891997139308,1.59836701237583,1.53455977503821,1.60840111338548
1.61869646673264,1.56914109628713,1.6276058360044,1.59896381945793,1.53346369026003,1.60784608224826
1.618896751588,1.56822424843155,1.62618809281212,1.59945531458335,1.53225749765213,1.60717752651676
1.61897260509922,1.56718818923706,1.62466311808331,1.59983722992612,1.53092722859527,1.60639719722665
1.61895114906082,1.56605090028289,1.62304295972976,1.60010648698687,1.52949826789023,1.60552351622431
1.61881335634313,1.56480366064117,1.62132555499857,1.60028627656537,1.52796464638967,1.60454947172772
1.6185851784695,1.5634623141767,1.61952081594165,1.60038090000834,1.52634857158422,1.60349239587896
1.61825169299675,1.56200183424984,1.61761854668571,1.60036705150712,1.52460910832416,1.60232306652628
1.61781423039864,1.56044880830722,1.61563218768467,1.60025110387236,1.52278624298207,1.60106794317316
1.6173051929824,1.55881662663609,1.61358032211161,1.60006003308307,1.52088615915314,1.59974455650212
1.61668076788246,1.55707334096409,1.61143520885429,1.5997632974075,1.51888009299222,1.5983145288845
1.61598525174079,1.55524791637678,1.60922380977988,1.59938795243668,1.51679097610137,1.59680866122489
1.61519790198013,1.55333290439528,1.60693318803258,1.59891977905962,1.5146124040942,1.59521128401995
1.61432596846118,1.55134232238198,1.60458102823071,1.59837308718512,1.51235558383892,1.59354499067038
1.61335774733164,1.54925746569083,1.6021408829548,1.59772465679582,1.5099969352073,1.59177268693937
1.61230333800926,1.5470827541767,1.59962511281364,1.59699672571553,1.5075642876019,1.58992721672716
1.61116033318769,1.54482418589015,1.5970342138148,1.59619171366659,1.50503795377302,1.58799066624946
1.60993822829441,1.54248381510563,1.59437937712774,1.59531588711494,1.50245228262009,1.58599423409147
1.60864146304372,1.54006764084432,1.591643622033,1.59435658878089,1.49977685531769,1.58390708746172
1.60724451287088,1.53755321730857,1.58883479920627,1.59331687737946,1.49702154239945,1.58174254141254
1.60576407378295,1.53496278663592,1.58594414218073,1.59219244001008,1.4941801487195,1.57949198857701
1.60420107677703,1.53229674461254,1.58297370942062,1.59099509326062,1.4912663412672,1.57716153818043
1.60255760186697,1.52954640673343,1.57993802029037,1.58972060126601,1.48827452902599,1.57476175226865
1.60082952296825,1.5267216881069,1.57683633781063,1.58836028037061,1.48522026189835,1.57229851922558
1.59902923405819,1.52382882959987,1.57367365430654,1.58692589390555,1.48209492678353,1.56976408207028
1.59714472674555,1.52084883635234,1.57045333578703,1.58543753449351,1.47890406173184,1.56716675678219
1.59518748966797,1.51780400155379,1.56715980585259,1.58385404370856,1.47563870226932,1.56449414441175
1.59318668027957,1.51471754762273,1.56384030895593,1.58224360004886,1.47233777717346,1.56178288033845
1.59108484231674,1.51152859497203,1.56042433456904,1.58053736253331,1.46893701661943,1.55897225981808
1.58893949375773,1.50828788211673,1.55695225466617,1.57878499171493,1.46548440422357,1.55610651711905
1.58673451341879,1.50499080010877,1.55343491715548,1.57696363481839,1.46196523624959,1.5531764799696
1.58446698002279,1.50162115367214,1.54984254954724,1.5750806478635,1.4583837704598,1.55017923149055
1.58212108989947,1.49818079201382,1.54619280437886,1.57313078895177,1.45473997713976,1.54712284182122
1.57972987836355,1.4946898192104,1.54249630025122,1.57112470411913,1.4510414665455,1.54401072116239
1.57723753178405,1.49110824278165,1.53871155925576,1.56903354404834,1.44726575069175,1.54081833128426
1.57469935754663,1.48746753191421,1.53487930482464,1.56689404694454,1.44343393600257,1.53757821869885
1.57207415281304,1.48376298292521,1.53098794311285,1.56467544544937,1.4395347960856,1.53425879966441
1.56937981355338,1.47998200156348,1.52702904163707,1.56239091613171,1.43556982865441,1.53087487455258
1.56662870509655,1.47614764621583,1.52302091764648,1.56005223288032,1.43154849038716,1.52743271557397
1.56380952815828,1.47225035578914,1.51894709265855,1.55764833534161,1.42747093268552,1.52393201259334
1.56091824685177,1.46828229373834,1.51481594756728,1.5551799464535,1.42332858484656,1.52036433854037
1.55795994043929,1.46426169026665,1.51062867406723,1.55265939240708,1.41913205246087,1.51673890462442
1.55494556598449,1.46017548438259,1.50638873209496,1.55007763768301,1.41487325596914,1.51305352606639
1.55186908680842,1.45604403770309,1.50209778406591,1.5474305886235,1.41057633407513,1.50932184858587
1.5487154309882,1.45183783721528,1.49773846038197,1.54471530993154,1.40620503953466,1.50551951726183
1.54551604917209,1.44759040744487,1.49333388835003,1.54195635805636,1.40179961617671,1.50167327908069
1.54225165356398,1.44327359853342,1.48887985491267,1.53914335394871,1.39734238930697,1.49777047337636
